type_id,name,group,market_group,race,category,meta_group
33178,Scan Pinpointing Array I,Scanning Upgrade,Scanning Upgrades,,Module,Tech I
33179,Scan Pinpointing Array I Blueprint,Scanning Upgrade Blueprint,Scanning Upgrades,,Blueprint,
33180,Scan Rangefinding Array I,Scanning Upgrade,Scanning Upgrades,,Module,Tech I
33181,Scan Rangefinding Array I Blueprint,Scanning Upgrade Blueprint,Scanning Upgrades,,Blueprint,
33195,Spatial Attunement Unit,Construction Components,Subsystem Components,,Commodity,
33197,Scan Acquisition Array II,Scanning Upgrade Time,Scanning Upgrades,,Module,Tech II
33199,Scan Pinpointing Array II,Scanning Upgrade,Scanning Upgrades,,Module,Tech II
33201,Scan Rangefinding Array II,Scanning Upgrade,Scanning Upgrades,,Module,Tech II
33213,A Piece of Steve,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33214,Band of Brothers Director Access Key,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33215,Press pass to Prometheus Station opening,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33217,Lost reminder to pay sov bill,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33218,Assassination Contract: Mirial,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33219,Premier ticket for: The last G campaign,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33220,Premier ticket for: Clear Skies,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33221,Premier ticket for: Day of Darkness,Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33223,Alliance Tournament I: Band of Brothers,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33224,Alliance Tournament II: Band of Brothers,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33225,Alliance Tournament III: Band of Brothers,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33226,Alliance Tournament III: Cult of War,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33227,Alliance Tournament IV: HUN Reloaded,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33228,Alliance Tournament IV: Star Fraction,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33229,Alliance Tournament V: Ev0ke,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33230,Alliance Tournament VI: Pandemic Legion,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33231,Alliance Tournament VII: Pandemic Legion,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33232,Alliance Tournament VIII: Pandemic Legion,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33270,Survey Probe Launcher I,Survey Probe Launcher,Survey Probe Launchers,,Module,Tech I
33271,Survey Probe Launcher I Blueprint,Survey Probe Launcher Blueprint,Survey Probe Launchers,,Blueprint,
33272,Survey Probe Launcher II,Survey Probe Launcher,Survey Probe Launchers,,Module,Tech II
33277,Capital Drone Control Range Augmentor I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33278,Capital Drone Control Range Augmentor I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33279,Capital Drone Control Range Augmentor II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33281,Capital Drone Durability Enhancer I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33282,Capital Drone Durability Enhancer I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33283,Capital Drone Durability Enhancer II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33285,Capital Drone Mining Augmentor I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33286,Capital Drone Mining Augmentor I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33287,Capital Drone Mining Augmentor II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33289,Capital Drone Repair Augmentor I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33290,Capital Drone Repair Augmentor I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33291,Capital Drone Repair Augmentor II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33293,Capital Drone Scope Chip I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33294,Capital Drone Scope Chip I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33295,Capital Drone Scope Chip II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33297,Capital Drone Speed Augmentor I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33298,Capital Drone Speed Augmentor II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33299,Capital Drone Speed Augmentor I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33301,Capital Hydraulic Bay Thrusters II,Rig Launcher,Capital Missile Launcher Rigs,,Module,Tech II
33303,Capital Processor Overclocking Unit I,Rig Core,Capital Engineering Rigs,,Module,Tech I
33304,Capital Processor Overclocking Unit I Blueprint,Rig Blueprint,Capital Engineering Rigs,,Blueprint,
33305,Capital Processor Overclocking Unit II,Rig Core,Capital Engineering Rigs,,Module,Tech II
33307,Capital Sentry Damage Augmentor I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33308,Capital Sentry Damage Augmentor I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33309,Capital Sentry Damage Augmentor II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33311,Capital Stasis Drone Augmentor I,Rig Drones,Capital Drone Rigs,,Module,Tech I
33312,Capital Stasis Drone Augmentor I Blueprint,Rig Blueprint,Capital Drone Rigs,,Blueprint,
33313,Capital Stasis Drone Augmentor II,Rig Drones,Capital Drone Rigs,,Module,Tech II
33329,Genolution 'Auroral' AU-79,Special Edition Implant,Special Edition Implants,Jove,Implant,
33330,Navy Cap Booster 25,Capacitor Booster Charge,Cap Booster Charges,,Charge,Faction
33332,Navy Cap Booster 50,Capacitor Booster Charge,Cap Booster Charges,,Charge,Faction
33334,Navy Cap Booster 75,Capacitor Booster Charge,Cap Booster Charges,,Charge,Faction
33336,Thulium Hafnite,Intermediate Materials,Processed Moon Materials,,Material,
33337,Promethium Mercurite,Intermediate Materials,Processed Moon Materials,,Material,
33338,Unrefined Promethium Mercurite,Intermediate Materials,Processed Moon Materials,,Material,
33339,Unrefined Thulium Hafnite,Intermediate Materials,Processed Moon Materials,,Material,
33359,Photonic Metamaterials,Composite,Advanced Moon Materials,,Material,
33360,Terahertz Metamaterials,Composite,Advanced Moon Materials,,Material,
33361,Plasmonic Metamaterials,Composite,Advanced Moon Materials,,Material,
33362,Nonlinear Metamaterials,Composite,Advanced Moon Materials,,Material,
33373,Alliance Tournament IX: HYDRA RELOADED and 0utbreak,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33374,Alliance Tournament X: Verge of Collapse,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33377,Sleeve - 'Drone' (left),Tattoos,Tattoos,,Apparel,
33378,Sleeve - 'Wreckage' (left),Tattoos,Tattoos,,Apparel,
33379,Sleeve - 'Prototype' (left),Tattoos,Tattoos,,Apparel,
33380,Sleeve - 'Nature' (left),Tattoos,Tattoos,,Apparel,
33381,Sleeve - 'Drone' (right),Tattoos,Tattoos,,Apparel,
33382,Sleeve - 'Wreckage' (right),Tattoos,Tattoos,,Apparel,
33383,Sleeve - 'Prototype' (right),Tattoos,Tattoos,,Apparel,
33384,Sleeve - 'Nature' (right),Tattoos,Tattoos,,Apparel,
33385,Alliance Tournament I: KAOS Empire,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33386,Alliance Tournament III: Interstellar Alcohol Conglomerate,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33387,Alliance Tournament IV: Pandemic Legion,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33388,Alliance Tournament V: Triumvirate,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33389,Alliance Tournament VIII: HYDRA RELOADED,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33390,Alliance Tournament VI: R.U.R.,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33391,Alliance Tournament IX: Darkside.,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33392,Alliance Tournament X: HUN Reloaded,Tournament Cards: Alliance Tournament All Stars,Alliance Tournament All Star Teams,,Special Edition Assets,
33393,Genolution Core Augmentation CA-3,Special Edition Implant,Implant Slot 03,,Implant,
33394,Genolution Core Augmentation CA-4,Special Edition Implant,Implant Slot 02,,Implant,
33395,Moracha,Force Recon Ship,Special Edition Recon Ships,Minmatar,Ship,Faction
33397,Chremoas,Covert Ops,Special Edition Covert Ops,Minmatar,Ship,Faction
33399,Infomorph Synchronizing,Neural Enhancement,Neural Enhancement,,Skill,
33400,Bastion Module I,Siege Module,Siege Modules,,Module,
33401,Bastion Module I Blueprint,Siege Module Blueprint,Weapon Upgrades,,Blueprint,
33403,Imperial Navy Command Mindlink,Cyber Leadership,Implant Slot 10,Amarr,Implant,Faction
33404,Federation Navy Command Mindlink,Cyber Leadership,Implant Slot 10,Gallente,Implant,Faction
33405,Republic Fleet Command Mindlink,Cyber Leadership,Implant Slot 10,Minmatar,Implant,Faction
33406,Caldari Navy Command Mindlink,Cyber Leadership,Implant Slot 10,Caldari,Implant,Faction
33407,Advanced Infomorph Psychology,Neural Enhancement,Neural Enhancement,Amarr,Skill,
33440,'Arbalest' Rapid Heavy Missile Launcher I,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Tech I
33441,'Limos' Rapid Heavy Missile Launcher I,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Tech I
33442,'Malkuth' Rapid Heavy Missile Launcher I,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Tech I
33446,Caldari Navy Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Faction
33448,Rapid Heavy Missile Launcher I,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Tech I
33449,Rapid Heavy Missile Launcher I Blueprint,Missile Launcher Blueprint,Missile Launchers,,Blueprint,
33450,Rapid Heavy Missile Launcher II,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Tech II
33452,Domination Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Faction
33453,Dread Guristas Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Faction
33454,Estamel's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33455,Gotan's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33456,Hakim's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33457,Kaikka's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33458,Mizuro's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33459,Republic Fleet Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Faction
33461,Shaqil's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33462,Thon's Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33463,Tobias' Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33464,True Sansha Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Faction
33465,Vepas' Modified Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Officer
33466,YO-5000 Rapid Heavy Missile Launcher,Missile Launcher Rapid Heavy,Rapid Heavy Missile Launchers,,Module,Tech I
33467,Customs Code Expertise,Trade,Trade,,Skill,
33468,Astero,Frigate,Pirate Faction,Gallente,Ship,Faction
33470,Stratios,Cruiser,Pirate Faction,Gallente,Ship,Faction
33472,Nestor,Battleship,Pirate Faction,Gallente,Ship,Faction
33474,Mobile Depot,Mobile Depot,Mobile Depots,,Deployable,Tech I
33475,Mobile Tractor Unit,Mobile Tractor Unit,Mobile Tractor Units,,Deployable,Tech I
33476,Mobile Cynosural Inhibitor,Mobile Cyno Inhibitor,Mobile Cynosural Inhibitors,,Deployable,
33477,Small Mobile Siphon Unit,Mobile Siphon Unit,Mobile Siphon Units,,Deployable,Tech I
33487,Women's 'Luxury' T-shirt,Tops,Tops,,Apparel,
33488,Men's 'Luxury' T-shirt,Tops,Tops,,Apparel,
33513,Leopard,Shuttle,Special Edition Shuttles,Minmatar,Ship,
33516,High-grade Ascendancy Alpha,Cyberimplant,Implant Slot 01,,Implant,Faction
33517,Mobile Depot Blueprint,Mobile Depot Blueprint,Mobile Depots,,Blueprint,
33518,Mobile Cynosural Inhibitor Blueprint,Mobile Cynosural Inhibitor Blueprint,Mobile Cynosural Inhibitors,,Blueprint,
33519,Mobile Tractor Unit Blueprint,Mobile Tractor Unit Blueprint,Mobile Tractor Units,,Blueprint,
33520,'Wetu' Mobile Depot,Mobile Depot,Mobile Depots,,Deployable,Tech I
33522,'Yurt' Mobile Depot,Mobile Depot,Mobile Depots,,Deployable,Tech I
33525,High-grade Ascendancy Beta,Cyberimplant,Implant Slot 02,,Implant,Faction
33526,High-grade Ascendancy Delta,Cyberimplant,Implant Slot 04,,Implant,Faction
33527,High-grade Ascendancy Epsilon,Cyberimplant,Implant Slot 05,,Implant,Faction
33528,High-grade Ascendancy Gamma,Cyberimplant,Implant Slot 03,,Implant,Faction
33529,High-grade Ascendancy Omega,Cyberimplant,Implant Slot 06,,Implant,Faction
33539,Shattered Villard Wheel,Commodities,Industrial Goods,,Commodity,
33549,Women's 'Phanca' Cybernetic Arm (left),Prosthetics,Augmentations,,Apparel,
33550,Women's 'Phanca' Cybernetic Arm (right),Prosthetics,Augmentations,,Apparel,
33551,Men's 'Phanca' Cybernetic Arm (left),Prosthetics,Augmentations,,Apparel,
33552,Men's 'Phanca' Cybernetic Arm (right),Prosthetics,Augmentations,,Apparel,
33555,Mid-grade Ascendancy Alpha,Cyberimplant,Implant Slot 01,,Implant,Faction
33557,Mid-grade Ascendancy Beta,Cyberimplant,Implant Slot 02,,Implant,Faction
33559,Mid-grade Ascendancy Delta,Cyberimplant,Implant Slot 04,,Implant,Faction
33561,Mid-grade Ascendancy Epsilon,Cyberimplant,Implant Slot 05,,Implant,Faction
33563,Mid-grade Ascendancy Gamma,Cyberimplant,Implant Slot 03,,Implant,Faction
33565,Mid-grade Ascendancy Omega,Cyberimplant,Implant Slot 06,,Implant,Faction
33569,Melted Snowball,Festival Charges Expired,Special Edition Festival Assets,,Special Edition Assets,
33571,Sodium Firework,Festival Charges,Special Edition Festival Assets,,Charge,
33572,Barium Firework,Festival Charges,Special Edition Festival Assets,,Charge,
33573,Copper Firework,Festival Charges,Special Edition Festival Assets,,Charge,
33575,"Hull Tanking, Elite",Special Edition Commodities,Special Edition Commodities,,Special Edition Assets,
33577,Covert Research Tools,Miscellaneous,Covert Research Tools,,Commodity,
33578,Men's 'Humanitarian' T-shirt YC 115,Tops,Tops,,Apparel,
33579,Women's 'Humanitarian' T-shirt YC 115,Tops,Tops,,Apparel,
33581,Small Mobile 'Hybrid' Siphon Unit,Mobile Siphon Unit,Mobile Siphon Units,,Deployable,Tech I
33583,Small Mobile 'Rote' Siphon Unit,Mobile Siphon Unit,Mobile Siphon Units,,Deployable,Tech I
33585,Defunct Amarr Encounter Surveillance System,Encounter Surveillance System,Encounter Surveillance Systems,,Deployable,
33589,Mobile Scan Inhibitor,Mobile Scan Inhibitor,Mobile Scan Inhibitors,,Deployable,
33590,Mobile Scan Inhibitor Blueprint,Mobile Scan Inhibitor Blueprint,Mobile Scan Inhibitors,,Blueprint,
33591,Mobile Micro Jump Unit,Mobile Micro Jump Unit,Mobile Micro Jump Units,,Deployable,
33592,Mobile Micro Jump Unit Blueprint,Mobile Micro Jump Unit Blueprint,Mobile Micro Jump Units,,Blueprint,
33595,Defunct Caldari Encounter Surveillance System,Encounter Surveillance System,Encounter Surveillance Systems,,Deployable,
33608,Defunct Gallente Encounter Surveillance System,Encounter Surveillance System,Encounter Surveillance Systems,,Deployable,
33610,Defunct Minmatar Encounter Surveillance System,Encounter Surveillance System,Encounter Surveillance Systems,,Deployable,
33618,Rogue Drone 46-X Nexus Chip,Miscellaneous,Nexus Chips,,Commodity,
33619,Rogue Drone 43-X Nexus Chip,Miscellaneous,Nexus Chips,,Commodity,
33620,Rogue Drone 42-X Nexus Chip,Miscellaneous,Nexus Chips,,Commodity,
33671,Heavy Hull Maintenance Bot I,Logistic Drone,Logistic Drones,,Drone,Tech I
33672,Heavy Hull Maintenance Bot I Blueprint,Logistic Drone Blueprint,Logistic Drones,,Blueprint,
33673,Whiptail,Interceptor,Special Edition Interceptors,Caldari,Ship,Tech II
33675,Chameleon,Force Recon Ship,Special Edition Recon Ships,Caldari,Ship,Tech II
33681,Gecko,Combat Drone,Heavy Attack Drones,Caldari,Drone,Faction
33697,Prospect,Expedition Frigate,Expedition Frigates,ORE,Ship,Tech II
33699,Medium Drone Operation,Drones,Drones,,Skill,
33700,'Packrat' Mobile Tractor Unit,Mobile Tractor Unit,Mobile Tractor Units,,Deployable,Tech I
33702,'Magpie' Mobile Tractor Unit,Mobile Tractor Unit,Mobile Tractor Units,,Deployable,Tech I
33704,Medium Hull Maintenance Bot I,Logistic Drone,Logistic Drones,,Drone,Tech I
33705,Medium Hull Maintenance Bot I Blueprint,Logistic Drone Blueprint,Logistic Drones,,Blueprint,
